"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"20:38:55.2506157","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 1 027 584, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.2944347","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 1 024, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.3378670","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 33 792, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.3577268","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 66 560, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.3689430","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 99 328, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.3845495","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 132 096, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.4077603","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 164 864, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.4080569","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 197 632, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.4404038","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 230 400, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.4499352","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 263 168, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.4659165","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 295 936, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.4744877","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 1 043 968, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.4747355","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 328 704, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.4866798","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 361 472, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.4876718","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 394 240, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.5013646","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 427 008, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.5016753","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 459 776, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.5019407","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 492 544, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.5184766","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 525 312, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.5292548","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 558 080, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.5396876","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 590 848, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.5400036","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 623 616, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.5403073","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 656 384, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.5517146","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 689 152, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.5520135","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 721 920, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.5523320","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 754 688, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.5670006","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 787 456, Length: 6 144, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.5797137","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 793 600, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.5935274","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 809 984, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.6056399","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 896 000, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.6224071","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 949 248, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.6227703","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 1 060 352, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.6229119","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 965 632, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.6231024","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 1 010 176, Length: 15 872, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.6234321","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 1 026 048, Length: 1 536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.6236274","3uTools.exe","2396","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed"
"20:38:55.6236609","3uTools.exe","2396","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"20:38:55.6236986","3uTools.exe","2396","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read"
"20:38:55.6237226","3uTools.exe","2396","RegQueryValue","HKCU\Control Panel\Desktop\MultiUILanguageId","NAME NOT FOUND","Length: 256"
"20:38:55.6237522","3uTools.exe","2396","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS",""
"20:38:55.6237651","3uTools.exe","2396","RegCloseKey","HKCU","SUCCESS",""
"20:38:55.6238738","3uTools.exe","2396","CreateFile","C:\Program Files\3uToolsV3\x86\SDL2.dll.2.Manifest","NAME NOT FOUND","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"20:38:55.6239788","3uTools.exe","2396","CreateFile","C:\Program Files\3uToolsV3\x86\SDL2.dll.2.Config","NAME NOT FOUND","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"20:38:55.6248937","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 994 304, Length: 15 872, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.6253899","3uTools.exe","2396","QueryOpen","C:\Program Files\3uToolsV3\x86\IMM32.dll","NAME NOT FOUND",""
"20:38:55.6255393","3uTools.exe","2396","QueryOpen","C:\WINDOWS\system32\imm32.dll","SUCCESS","CreationTime: 2004.08.03 20:26:44, LastAccessTime: 2026.06.10 20:38:17, LastWriteTime: 2008.04.14 6:41:56, ChangeTime: 2019.11.02 19:04:22, AllocationSize: 110 592, EndOfFile: 110 080, FileAttributes: A"
"20:38:55.6256737","3uTools.exe","2396","CreateFile","C:\WINDOWS\system32\imm32.dll","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:38:55.6258031","3uTools.exe","2396","CreateFileMapping","C:\WINDOWS\system32\imm32.dll","SUCCESS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"20:38:55.6258430","3uTools.exe","2396","CreateFileMapping","C:\WINDOWS\system32\imm32.dll","SUCCESS","SyncType: SyncTypeOther"
"20:38:55.6259556","3uTools.exe","2396","CloseFile","C:\WINDOWS\system32\imm32.dll","SUCCESS",""
"20:38:55.6261260","3uTools.exe","2396","Load Image","C:\WINDOWS\system32\imm32.dll","SUCCESS","Image Base: 0x76390000, Image Size: 0x1d000"
"20:38:55.6264663","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\SDL2.dll","SUCCESS","Offset: 982 016, Length: 12 288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.6525389","3uTools.exe","2396","QueryOpen","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","CreationTime: 2026.06.02 21:51:42, LastAccessTime: 2026.06.07 20:55:44, LastWriteTime: 2021.01.02 12:22:42, ChangeTime: 2026.06.02 22:03:07, AllocationSize: 31 956 992, EndOfFile: 31 953 408, FileAttributes: A"
"20:38:55.6526481","3uTools.exe","2396","QueryOpen","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","CreationTime: 2026.06.02 21:51:42, LastAccessTime: 2026.06.07 20:55:44, LastWriteTime: 2021.01.02 12:22:42, ChangeTime: 2026.06.02 22:03:07, AllocationSize: 31 956 992, EndOfFile: 31 953 408, FileAttributes: A"
"20:38:55.6527160","3uTools.exe","2396","CreateFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:38:55.6527657","3uTools.exe","2396","CreateFileMapping","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"20:38:55.6527774","3uTools.exe","2396","QueryStandardInformationFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","AllocationSize: 31 956 992, EndOfFile: 31 953 408, NumberOfLinks: 1, DeletePending: False, Directory: False"
"20:38:55.6527872","3uTools.exe","2396","CreateFileMapping","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","SyncType: SyncTypeOther"
"20:38:55.6528721","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 0, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.9715682","3uTools.exe","2396","CreateFileMapping","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","SyncType: SyncTypeOther"
"20:38:55.9716269","3uTools.exe","2396","CloseFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS",""
"20:38:55.9718730","3uTools.exe","2396","Load Image","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Image Base: 0x97a0000, Image Size: 0x2715000"
"20:38:55.9720286","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 31 529 984, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.9864140","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 024, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.9879376","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 33 792, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.9898097","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 66 560, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:55.9905349","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 99 328, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0147667","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 132 096, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0198043","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 164 864, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0201942","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 197 632, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0206574","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 230 400, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0218023","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 267 264, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0227613","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 300 032, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0240126","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 332 800, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0243079","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 365 568, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0245702","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 398 336, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0248580","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 431 104, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0251256","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 463 872, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0254904","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 496 640, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0258327","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 529 408, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0261327","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 562 176, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0264043","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 594 944, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0266772","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 627 712, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0269711","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 660 480, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0273181","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 693 248, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0275980","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 726 016, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0278500","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 758 784, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0281089","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 791 552, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0283687","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 824 320, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0286174","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 857 088, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0288825","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 889 856, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0292479","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 926 720, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0305375","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 959 488, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0308322","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 992 256, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0311194","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 025 024, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0314823","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 057 792, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0319153","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 090 560, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0321835","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 123 328, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0347360","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 156 096, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0356831","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 188 864, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0366220","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 221 632, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0368561","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 31 546 368, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0370676","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 254 400, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0378023","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 287 168, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0384765","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 319 936, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0388762","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 352 704, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0394065","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 385 472, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0396635","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 418 240, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0400135","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 451 008, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0403918","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 483 776, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0411419","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 516 544, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0413995","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 549 312, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0416565","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 582 080, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0425024","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 614 848, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0427692","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 647 616, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0430276","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 680 384, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0432815","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 713 152, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0435352","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 745 920, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0438364","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 778 688, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0441009","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 811 456, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0443557","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 844 224, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0446004","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 876 992, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0448572","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 909 760, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:56.0451008","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\avcodec-58.dll","SUCCESS","Offset: 1 946 624, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
